Tempo,Methane stde
145,0.002159126733183436
146,0.002034949292673787
147,0.0019107718521641371
148,0.0017865944116544877
149,0.001662416971144838
150,0.0015382395306351882
151,0.0014140620901255388
152,0.0012898846496158891
153,0.0011657072091062395
154,0.001195132565111486
155,0.0012245579211167322
156,0.0012539832771219788
157,0.001283408633127225
158,0.0013128339891324715
159,0.0013422593451377178
160,0.0013716847011429642
161,0.0014011100571482105
162,0.001430535413153457
163,0.0014027072793704326
164,0.0013748791455874085
165,0.0013470510118043844
166,0.0013192228780213604
167,0.001291394744238336
168,0.001263566610455312
169,0.001235738476672288
170,0.0012079103428892636
171,0.0011800822091062393
172,0.0011692146658937605
173,0.0011583471226812817
174,0.0011474795794688027
175,0.0011366120362563239
176,0.0011257444930438448
177,0.0011150336437104706
178,0.0011041645730850316
179,0.0010932955024595924
180,0.0011074594638924035
181,0.0011213160176203197
182,0.0011353321850393699
183,0.0011495139474917955
184,0.0011635399962488864
185,0.0011775699915588071
186,0.0011916039350874721
187,0.0012054721870456357
188,0.0012198553631756757
189,0.00122051863324885
190,0.0012208383788604147
191,0.0012211581244719796
192,0.0012214778700835444
193,0.0012217976156951092
194,0.001222117361306674
195,0.0012224371069182388
196,0.0012227568525298039
197,0.0012230765981413685
198,0.0012269258659532527
199,0.0012307751337651365
200,0.0012346244015770203
201,0.0012384736693889045
202,0.0012423229372007882
203,0.0012461722050126725
204,0.0012503735915492956
205,0.0012542239436619718
206,0.001258074295774648
207,0.0012516521566901407
208,0.001245230017605634
209,0.0012388078785211267
210,0.0012323857394366197
211,0.0012259636003521125
212,0.0012195414612676055
213,0.0012131193221830985
214,0.0012066971830985915
215,0.0011984862676056337
216,0.001190275352112676
217,0.0011820644366197185
218,0.0011738535211267603
219,0.0011656426056338028
220,0.0011574316901408453
221,0.0011492207746478873
222,0.0011410098591549298
223,0.0011327989436619719
224,0.001137068661971831
225,0.0011410169670515347
226,0.0011451242432774886
227,0.0011493921582429961
228,0.0011534976773648648
229,0.0011572762769100889
230,0.001161378376477209
231,0.0011663289617746368
232,0.001170431719320166
233,0.0011657371368522088
234,0.0011608792572598658
235,0.001156022743967507
236,0.0011513294818715
237,0.0011466362197754929
238,0.001141782392021769
239,0.001137089789833256
240,0.0011323971876447429
241,0.0011277045854562295
242,0.0011200903181449744
243,0.0011124760508337192
244,0.0011048617835224639
245,0.0010972475162112087
246,0.0010896332488999536
247,0.0010820189815886983
248,0.0010744047142774431
249,0.001066790446966188
250,0.0010591761796549326
251,0.0010552021493964218
252,0.0010512281191379109
253,0.0010472540888794
254,0.0010432800586208891
255,0.0010393060283623782
256,0.0010353319981038674
257,0.0010313579678453565
258,0.0010273839375868456
259,0.0010241145919696619
260,0.0010208452463524777
261,0.001017575900735294
262,0.00101430655511811
263,0.0010110372095009262
264,0.0010077678638837422
265,0.0010044985182665585
266,0.0010012291726493746
267,0.0009979598270321906
268,0.0009983320579550715
269,0.0009987042888779526
270,0.0009990765198008335
271,0.0009994487507237145
272,0.0009998209816465954
273,0.0010001932125694765
274,0.0010005654434923576
275,0.0010009376744152384
276,0.0010013099053381195
277,0.0009969634008800369
278,0.0009926168964219547
279,0.0009881314533455728
280,0.0009837855599523658
281,0.0009794396665591585
282,0.0009750937731659515
283,0.0009707478797727442
284,0.0009664019863795372
285,0.0009620560929863302
286,0.0009746852224954723
287,0.0009873143520046147
288,0.0009999434815137571
289,0.0010125726110228994
290,0.0010252017405320416
291,0.0010376849843411501
292,0.0010503123386001504
293,0.001062939692859151
294,0.001188755740131307
295,0.0013143870267868217
296,0.0014401853908478357
297,0.0015659837549088505
298,0.0016915443755579802
299,0.0018173250613778393
300,0.0019431057471976983
301,0.0020680145887558565
302,0.002193742269651223
303,0.002287544898490369
304,0.002381013068407138
305,0.002474802522719762
306,0.002568591977032386
307,0.0026623814313450097
308,0.002755783837365869
309,0.0028495601208521604
310,0.0029433364043384516
311,0.003037112687824744
312,0.0030512962356575826
313,0.0030654797834904217
314,0.003079663331323261
315,0.0030938468791561003
316,0.003108030426988939
317,0.003122213974821778
318,0.0031363975226546175
319,0.003150581070487456
320,0.003164764618320295
321,0.003299984861040561
322,0.0034356494683519994
323,0.0035713140756634364
324,0.0037069786829748742
325,0.0038426432902863117
326,0.003978307897597749
327,0.004113972504909187
328,0.004249637112220624
329,0.004206320085237128
330,0.004163003058253629
331,0.004119686031270131
332,0.004076369004286634
333,0.004032485775986654
334,0.003988614867514945
335,0.003945310001403705
336,0.003902005135292466
337,0.003858700269181227
338,0.0038767266115780955
339,0.0038947529539749646
340,0.003912779296371833
341,0.003930805638768702
342,0.003948831981165571
343,0.003963969824561404
344,0.003981983040935672
345,0.003999996257309941
346,0.00401800947368421
347,0.004075748187134503
348,0.004133486900584795
349,0.004191225614035088
350,0.004248964327485379
351,0.004306703040935673
352,0.0043644417543859644
353,0.004422180467836257
354,0.004479919181286551
355,0.004537657894736842
356,0.0045146495906432755
357,0.004491641286549708
358,0.004468632982456141
359,0.004445624678362573
360,0.004422616374269005
361,0.004399608070175438
362,0.004376599766081871
363,0.004353591461988303
364,0.004330583157894737
365,0.004287022236842105
366,0.004243461315789474
367,0.0041999003947368425
368,0.00415633947368421
369,0.0041127785526315795
370,0.004069217631578947
371,0.004025656710526316
372,0.003982095789473684
373,0.003981510292397661
374,0.003980924795321637
375,0.003980339298245613
376,0.003979753801169591
377,0.003979168304093567
378,0.0039785828070175435
379,0.003977997309941521
380,0.003977411812865497
381,0.003976826315789474
382,0.0040862191812865494
383,0.004195612046783626
384,0.004305004912280702
385,0.0044143977777777775
386,0.004523790643274854
387,0.00463318350877193
388,0.004742576374269006
389,0.004851969239766082
390,0.004961362105263158
391,0.004932985263157895
392,0.0049046084210526315
393,0.004876231578947368
394,0.004847174431658715
395,0.004818801571709234
396,0.004790428711759754
397,0.004762055851810273
398,0.004732354797979798
399,0.0047039898989899
400,0.0046236166351010105
401,0.004543243371212122
402,0.004462870107323233
403,0.0043824968434343445
404,0.004302123579545455
405,0.004221750315656566
406,0.004141377051767677
407,0.004061003787878788
408,0.004046915567714179
409,0.004032827347549571
410,0.0040187391273849606
411,0.004004650907220352
412,0.003990562687055743
413,0.003976474466891134
414,0.003962386246726525
415,0.003948298026561915
416,0.003934209806397307
417,0.00392532477553311
418,0.0039164397446689115
419,0.003907554713804715
420,0.003898669682940517
421,0.0038897846520763186
422,0.0038808996212121214
423,0.0038720145903479246
424,0.0038631295594837266
425,0.003854244528619529
426,0.0037398282594463157
427,0.003625411990273102
428,0.0035109957210998884
429,0.0033965794519266747
430,0.0032821631827534615
431,0.003167746913580248
432,0.003053330644407034
433,0.002938914375233821
434,0.0028244981060606064
435,0.0026796300242003367
436,0.002535473354616896
437,0.0023905646137384225
438,0.0022456558728599497
439,0.002100747131981476
440,0.001955838391103003
441,0.0018111838157894734
442,0.0016662547368421054
443,0.0016102447746130031
444,0.0015534726937939689
445,0.0014964745819846747
446,0.0014396785586872685
447,0.0013826724448968131
448,0.0013256663311063581
449,0.001268660217315903
450,0.0012116541035254477
451,0.0011546479897349927
452,0.0011401663720328062
453,0.0011256806870317288
454,0.0011110348887920566
455,0.0010963890905523845
456,0.001081743292312712
457,0.0010670974940730398
458,0.0010524516958333675
459,0.0010378058975936955
460,0.0010231600993540232
461,0.0010143930907134655
462,0.0010056260820729076
463,0.00099685907343235
464,0.0009880920647917923
465,0.0009793250561512346
466,0.0009705580475106767
467,0.000961791038870119
468,0.0009530240302295613
469,0.0009443896419572043
470,0.0009447102072868474
471,0.0009450307726164903
472,0.0009453513379461336
473,0.0009456719032757766
474,0.0009459924686054198
475,0.0009463130339350627
476,0.0009467665720978656
477,0.0009470871824570535
478,0.0009474077928162415
479,0.0009556591104986531
480,0.0009637773279010958
481,0.0009718955453035388
482,0.0009800137627059816
483,0.0009884097012945144
484,0.0009965302003769466
485,0.001004650699459379
486,0.0010127711985418112
487,0.00101344246585507
488,0.0010139713900624199
489,0.0010146429204427063
490,0.0010151719189998181
491,0.0010157009175569298
492,0.0010163727854963158
493,0.0010169018584240952
494,0.0010174309313518745
495,0.0010179600042796537
496,0.0010173994563599377
497,0.0010168389084402214
498,0.0010162783605205052
499,0.0010151206827873846
500,0.0010145604644078918
501,0.0010140002460283988
502,0.0010134400276489057
503,0.001012879809269413
504,0.00101231959088992
505,0.0010152138455410283
506,0.0010181081001921365
507,0.0010210023548432449
508,0.001023896609494353
509,0.0010267908641454614
510,0.0010296851187965698
511,0.0010327245617735284
512,0.0010356192233783275
513,0.001038513884983127
514,0.0010538472705696202
515,0.0010688885284810127
516,0.0010840822592840063
517,0.0010992802651941477
518,0.0011144825480160403
519,0.0011295301551287463
520,0.0011452223224341829
521,0.0011602784034914827
522,0.0011693771707500234
523,0.0011783125645358115
524,0.0011872479583215994
525,0.0011963518049101065
526,0.0012052884570248324
527,0.0012143961267605636
528,0.0012233340375586855
529,0.0012322719483568076
530,0.0012412098591549296
531,0.0012590478538555465
532,0.0012767159832793196
533,0.0012943890924464487
534,0.0013122521379569589
535,0.0013299377320362801
536,0.0013476283135927807
537,0.0013655164551010814
538,0.0013832195420134482
539,0.0014007300042319089
540,0.0014021782573940846
541,0.0014038245391271636
542,0.0014052729966139955
543,0.001406721454100828
544,0.00140816991158766
545,0.0014096183690744922
546,0.0014110668265613247
547,0.0014125152840481568
548,0.0014139637415349889
549,0.00141106249118228
550,0.0014081612408295714
551,0.0014052599904768623
552,0.0014023587401241538
553,0.0013994574897714448
554,0.0013965562394187359
555,0.0013936549890660272
556,0.0013907537387133184
557,0.001392952995673439
558,0.0013951522526335592
559,0.0013973515095936798
560,0.0013995507665537999
561,0.0014017500235139204
562,0.0014039492804740407
563,0.001406148537434161
564,0.0014085465170970317
565,0.0014107460843798502
566,0.001407415337942712
567,0.0014040845915055734
568,0.0014007538450684352
569,0.0013974230986312966
570,0.001394092352194158
571,0.0013909578746824725
572,0.0013876266581992662
573,0.0013842954417160598
574,0.0013809642252328536
575,0.0013662576441810144
576,0.001351551063129175
577,0.0013368444820773355
578,0.0013221379010254963
579,0.001307431319973657
580,0.0012927247389218177
581,0.0012780181578699785
582,0.0012631333192229903
583,0.0012482526805869076
584,0.0012192490713311705
585,0.0011902536436295252
586,0.0011609389538982096
587,0.0011319680951038438
588,0.0011026945657789675
589,0.0010735969854909141
590,0.001044662910798122
591,0.0010155939641415563
592,0.000986541385135135
593,0.0010857644175378042
594,0.001184323888682055
595,0.0012829805935907828
596,0.00138177605998958
597,0.0014805437514470222
598,0.0015792836796742588
599,0.0016775243767871016
600,0.0017764306893873034
601,0.0017618324673500912
602,0.0017479826362787779
603,0.0017341328052074645
604,0.001720041429208583
605,0.001705954009794287
606,0.001692108067486436
607,0.0016780265465534895
608,0.0016641825478085675
609,0.0016503385490636456
610,0.0015948305665634674
611,0.0015395542105263154
612,0.001484277854489164
613,0.0014290014984520124
614,0.0013737251424148606
615,0.0013182637669016527
616,0.0012629951678608572
617,0.0012077265688200623
618,0.0011524579697792673
619,0.001088653070177973
620,0.0010248481705766785
621,0.0009610432709753842
622,0.0008969866209893049
623,0.0008331996239973262
624,0.0007694126270053478
625,0.000705625630013369
626,0.0006418386330213906
627,0.0005778894897079448
628,0.0005730188054564393
629,0.0005681481212049337
630,0.0005632774369534279
631,0.0005584067527019223
632,0.0005535360684504165
633,0.0005486653841989109
634,0.0005437946999474053
635,0.0005389240156958996
636,0.0005372682971083244
637,0.000535612578520749
638,0.0005339568599331737
639,0.0005323011413455985
640,0.0005306454227580232
641,0.0005289897041704479
642,0.0005272600360686976
643,0.0005256045496671533
644,0.0005239490632656091
645,0.0005232545260338042
646,0.0005225599888019995
647,0.0005218654515701948
648,0.00052117091433839
649,0.0005204033994878095
650,0.0005197089596392397
651,0.0005190145197906699
652,0.0005183200799421001
653,0.0005176256400935302
654,0.0005168831957663883
655,0.0005161407514392464
656,0.0005153983071121044
657,0.0005146558627849624
658,0.0005139134184578205
659,0.0005131709741306785
660,0.0005124285298035366
661,0.0005116860854763945
662,0.0005109436411492528
663,0.0005107567411016215
664,0.0005105698410539902
665,0.000510382941006359
666,0.0005101960409587277
667,0.0005100091409110966
668,0.0005098222408634654
669,0.0005096353408158341
670,0.0005094484407682029
671,0.0005094471664164824
672,0.0005094458920647619
673,0.0005094446177130414
674,0.0005094433433613209
675,0.0005093706485597184
676,0.0005093693743866536
677,0.0005093681002135889
678,0.0005093668260405242
679,0.0005093655518674595
680,0.0005095870008081741
681,0.0005098084497488888
682,0.0005100298986896035
683,0.0005102513476303182
684,0.0005104727965710328
685,0.0005106942455117474
686,0.000510915694452462
687,0.0005110654953495275
688,0.0005112869132488993
689,0.0005110526268366892
690,0.0005108183404244792
691,0.0005105840540122693
692,0.0005103497676000594
693,0.0005101154811878493
694,0.0005098811947756394
695,0.0005093472923091301
696,0.0005091131436314362
697,0.0005088789949537427
698,0.0005089325763947295
699,0.0005089861578357163
700,0.0005090397392767032
701,0.00050909332071769
702,0.0005091469021586768
703,0.0005092004835996636
704,0.0005092540650406504
705,0.0005093076464816372
706,0.0005093612279226241
707,0.0005093756439234651
708,0.0005093900599243062
709,0.0005094044759251471
710,0.0005094188919259882
711,0.0005094333079268292
712,0.0005094477239276703
713,0.0005094621399285114
714,0.0005094765559293524
715,0.0005084885524717316
716,0.0005075005490141109
717,0.00050651254555649
718,0.0005055245420988692
719,0.0005045365386412484
720,0.0005035485351836277
721,0.0005025605317260069
722,0.0005015725282683861
723,0.0005005845248107653
724,0.0005012549644893001
725,0.0005018550572296192
726,0.0005025254029432376
727,0.0005031957486568559
728,0.0005038660943704742
729,0.0005045364400840924
730,0.0005052067857977108
731,0.000505877131511329
732,0.0005065474772249474
733,0.0005065474772249474
734,0.0005065474772249474
735,0.0005065474772249474
736,0.0005065474772249474
737,0.0005065474772249474
738,0.0005065474772249474
739,0.0005064764924327354
740,0.0005064764924327354
741,0.0005064764924327354
742,0.0005064764924327354
743,0.0005064764924327354
744,0.0005064764924327354
745,0.0005027425580748365
746,0.0004851296979865771
747,0.00048467429931607875
748,0.00048421975482315107
749,0.00048376606210681297
750,0.0004835071906354514
751,0.00048331321877507355
752,0.00048324859606899313
753,0.00048318399064171117
754,0.00048318399064171117
755,0.00048318399064171117
756,0.00048318399064171117
757,0.00048318399064171117
758,0.0004829902779633837
759,0.0004829902779633837
760,0.0004829902779633837
761,0.0004829902779633837
762,0.0004829902779633837
763,0.0004829902779633837
764,0.0004829902779633837
765,0.0004832743898915974
766,0.0004832743898915974
767,0.0004832743898915974
768,0.0004832743898915974
769,0.00048355850181981116
770,0.00048355850181981116
771,0.00048355850181981116
772,0.00048355850181981116
773,0.00048355850181981116
774,0.00048355850181981116
775,0.00048355850181981116
776,0.00048355850181981116
777,0.00048355850181981116
778,0.00048355850181981116
779,0.00048355850181981116
780,0.00048355850181981116
781,0.00048384261374802496
782,0.00048384261374802496
783,0.00048384261374802496
784,0.00048384261374802496
785,0.00048384261374802496
786,0.00048384261374802496
787,0.00048384261374802496
788,0.00048384261374802496
789,0.0004841267256762387
790,0.0004841267256762387
791,0.0004841267256762387
792,0.0004841267256762387
793,0.0004841267256762387
794,0.0004841267256762387
795,0.0004841267256762387
796,0.0004841267256762387
797,0.0004841267256762387
798,0.0004841267256762387
799,0.0004718312435836539
800,0.0004706665308867472
801,0.0004700558308336958
802,0.00046969017091083804
803,0.0004694467135201884
804,0.0004692035083843147
805,0.00046908200028943336
806,0.0004689605551113649
807,0.0004689605551113649
808,0.0004689605551113649
809,0.0004689605551113649
810,0.0004689605551113649
811,0.0004687178533102981
812,0.0004651072394704447
813,0.00046486850869181237
814,0.00046463002285947083
815,0.00046463002285947083
816,0.00046463002285947083
817,0.0004643573526582622
818,0.0004643573526582622
819,0.0004643573526582622
820,0.0004643573526582622
821,0.0004643573526582622
822,0.0004643573526582622
823,0.0004643573526582622
824,0.0004643573526582622
825,0.0004643573526582622
826,0.0004643573526582622
827,0.00046408468245705357
828,0.00046408468245705357
829,0.00046408468245705357
830,0.00046408468245705357
831,0.00046381201225584496
832,0.00046381201225584496
833,0.00046381201225584496
834,0.00046353934205463636
835,0.00046353934205463636
836,0.00046353934205463636
837,0.00046353934205463636
838,0.00046353934205463636
839,0.00046326667185342776
840,0.00046326667185342776
841,0.00046326667185342776
842,0.00046326667185342776
843,0.00046326667185342776
844,0.00046326667185342776
845,0.0004629940016522192
846,0.0004629940016522192
847,0.0004629940016522192
848,0.0004629940016522192
849,0.0004629940016522192
850,0.0004629940016522192
851,0.0004629940016522192
852,0.0004629940016522192
853,0.0004629940016522192
854,0.0004629940016522192
855,0.0004627213314510105
856,0.0004627213314510105
857,0.0004627213314510105
858,0.0004627213314510105
859,0.0004627213314510105
860,0.0004627213314510105
861,0.0004627213314510105
862,0.0004627213314510105
863,0.0004627213314510105
864,0.0004627213314510105
865,0.0004627213314510105
866,0.0004627213314510105
867,0.0004627213314510105
868,0.0004627213314510105
869,0.0004627213314510105
870,0.0004627213314510105
871,0.0004627213314510105
872,0.0004627213314510105
873,0.0004627213314510105
874,0.0004627213314510105
875,0.0004627213314510105
876,0.0004627213314510105
877,0.0004627213314510105
878,0.0004627213314510105
879,0.0004627213314510105
880,0.0004627213314510105
881,0.0004627213314510105
882,0.0004627213314510105
883,0.0004627213314510105
884,0.0004627213314510105
885,0.0004627213314510105
886,0.0004627213314510105
887,0.0004627213314510105
888,0.0004627213314510105
889,0.0004627213314510105
890,0.0004627213314510105
891,0.0004627213314510105
892,0.0004627213314510105
893,0.0004627213314510105
894,0.0004627213314510105
895,0.0004627213314510105
896,0.0004627213314510105
897,0.0004627213314510105
898,0.0004627806851364198
899,0.00046284005405048474
900,0.00046284005405048474
901,0.00046284005405048474
902,0.00046284005405048474
903,0.00046284005405048474
904,0.00046284005405048474
905,0.00046284005405048474
906,0.00046284005405048474
907,0.00046284005405048474
908,0.00046284005405048474
909,0.00046284005405048474
910,0.00046284005405048474
911,0.00046284005405048474
912,0.00046284005405048474
913,0.00046284005405048474
914,0.00046284005405048474
915,0.00046284005405048474
916,0.00046284005405048474
917,0.00046284005405048474
918,0.00046284005405048474
919,0.00046284005405048474
920,0.00046284005405048474
921,0.00046284005405048474
922,0.00046284005405048474
923,0.00046289943819906705
924,0.00046289943819906705
925,0.00046289943819906705
926,0.00046289943819906705
927,0.00046289943819906705
928,0.00046289943819906705
929,0.00046289943819906705
930,0.00046289943819906705
931,0.0004629588375880314
932,0.0004629588375880314
933,0.0004629588375880314
934,0.0004629588375880314
935,0.0004629588375880314
936,0.0004629588375880314
937,0.0004629588375880314
938,0.0004629588375880314
939,0.0004629588375880314
940,0.0004629588375880314
941,0.0004629588375880314
942,0.0004629588375880314
943,0.0004629588375880314
944,0.0004629588375880314
945,0.0004629588375880314
946,0.0004629588375880314
947,0.0004629588375880314
948,0.0004629588375880314
949,0.0004629588375880314
950,0.0004629588375880314
951,0.0004629588375880314
952,0.0004629588375880314
953,0.0004629588375880314
954,0.0004629588375880314
955,0.0004629588375880314
956,0.0004629588375880314
957,0.0004629588375880314
958,0.0004629588375880314
959,0.0004629588375880314
960,0.0004629588375880314
961,0.0004629588375880314
962,0.0004629588375880314
963,0.0004629588375880314
964,0.0004629588375880314
965,0.0004629588375880314
966,0.0004629588375880314
967,0.0004629588375880314
968,0.0004629588375880314
